1.5	-0.314563704451757
3.5	-13.556168715264
5.5	-6.11088347529676
7.5	-4.9777624010203
9.5	-9.40144386330758
11.5	-1.80900226678295
13.5	3.29571655478321
15.5	1.14896108713583
17.5	-12.4460459078073
19.5	-0.341651706557968
21.5	-9.39696435408132
23.5	-7.85053818650704
25.5	4.85665526203502
27.5	-3.81772549015204
29.5	1.60125986209096
31.5	-7.72931045409405
33.5	4.49855767100235
35.5	0.403839338116995
37.5	-3.09051860122781
39.5	-7.26679131766923
41.5	-3.31658484151922
43.5	-5.0018359853666
45.5	-9.07667686085915
47.5	1.00028258806742
49.5	-5.4184037278801
51.5	1.60742868138186
53.5	-7.61371464116837
55.5	6.52317754490468
57.5	-10.6398678804335
59.5	-11.3077628028877
61.5	1.27431282200723
63.5	-4.42587024221302
65.5	4.45642454355493
67.5	-12.5389316389528
69.5	-2.46812710038284
71.5	-5.09294095755831
73.5	-2.42919437575165
75.5	1.0387908511475
77.5	3.60236238202924
79.5	-2.60960295174755
81.5	-2.40222117941539
83.5	0.604565405799804
85.5	1.56636461686958
87.5	-5.883392528277
89.5	-7.04152212740519
91.5	-2.67883305499163
93.5	-1.06231924712938
95.5	4.19073077038502
97.5	-5.47093321404373
99.5	0.437422416127447
101.5	-0.0635079362273245
103.5	0.678696309988482
105.5	0.738686810450417
107.5	0.473372341379218
109.5	3.80024699207479
111.5	-1.81535028290273
113.5	-14.8241241060769
115.5	1.80365312562299
117.5	2.69870146752692
119.5	-7.55693024160701
121.5	-7.41554581290075
123.5	-2.55624914085183
125.5	-6.33262586924502
127.5	-1.42996926880642
129.5	-5.62111898228159
131.5	-5.30108197566187
133.5	-3.34027628954209
135.5	-7.11777811309094
137.5	-7.658124559317
139.5	-1.1300545632057
141.5	-11.5435893604144
143.5	0.101790908077419
145.5	-0.620673350354082
147.5	-2.80869202962913
149.5	-10.6046946000461
151.5	2.57150931003252
153.5	3.53097046711446
155.5	-0.750673043952702
157.5	5.2857593018507
159.5	-15.0478255082417
161.5	-17.1110724975006
163.5	-5.56441264420573
165.5	-3.30645666879263
167.5	-9.07911550809695
169.5	-3.35285482347172
171.5	-7.32205937510935
173.5	3.39982760927614
175.5	-5.75188728729881
177.5	-0.974050689850628
179.5	-9.00689826161943
181.5	-0.0284245247175932
183.5	0.6526814534609
185.5	2.55545724081185
187.5	0.696142689188491
189.5	2.27420614236871
191.5	-4.55903705092987
193.5	-0.795707921855865
195.5	-1.8688868101699
197.5	-8.21045849364964
199.5	8.72074115184205
201.5	-0.995337257177198
203.5	-11.3127196819887
205.5	0.639144158073577
207.5	-0.980075352012136
209.5	-4.02976138035137
211.5	-3.7039332062659
213.5	-5.29909957571908
215.5	-5.2426913808431
217.5	-3.52984300743537
219.5	-8.88863085374578
221.5	-2.9176856641343
223.5	-6.92024054019203
225.5	3.86406591455943
227.5	3.04372495294956
229.5	-9.56703499921787
231.5	1.90182613832349
233.5	-4.68464961821519
235.5	-3.64573296065191
237.5	-1.07260403125565
239.5	-4.70370270940748
241.5	4.34053911225055
243.5	-5.13590057040255
245.5	-6.0358658542591
247.5	-9.43938002672803
249.5	3.60809974025233
251.5	-3.57563112697517
253.5	-9.91895892859884
255.5	-11.6623987319927
257.5	-6.99741196528703
259.5	2.10559868059136
261.5	-4.73714030813244
263.5	-3.71464436026781
265.5	-5.95456264595668
267.5	-4.50238703981267
269.5	-2.24074247054159
271.5	6.82235008008684
273.5	-5.74057008142609
275.5	-5.68719143643739
277.5	9.27058120943911
279.5	2.88201487403148
281.5	-2.22571419562973
283.5	-3.55494971772259
285.5	-9.68431939614402
287.5	-3.98854867043519
289.5	-5.07137670205975
291.5	-2.43795746929754
293.5	-0.56920450015059
295.5	5.47330885976589
297.5	-12.5546730951637
299.5	-5.58703908418556
301.5	-6.13981184899603
303.5	-2.97485644030803
305.5	4.4131957060481
307.5	-0.322916922595141
309.5	-11.940957448518
311.5	-0.0141183172963792
313.5	-0.44428280010743
315.5	-2.8206119638462
317.5	-0.240854825317001
319.5	-1.54024438735451
321.5	5.87805841806221
323.5	-7.17343542820254
325.5	2.30181304775851
327.5	-5.65569325258912
329.5	0.370774941869968
331.5	0.0899556924578064
333.5	-1.93257610581986
