1.34791505874233e-07	-3.94377003472176e-07	1.35573831041251e-09	1.55772161366343e-09	1.5
2.63198421652608e-05	-7.84686900076161e-05	5.72687976040374e-08	6.58175861519142e-08	3.5
5.16307996319101e-05	-0.000154328223137524	7.96204020097468e-08	9.15352693216466e-08	5.5
8.64217385905787e-05	-0.000259256238782559	9.61543090486617e-08	1.10613513322978e-07	7.5
0.000195362388615376	-0.000589515945378134	1.28141615628773e-07	1.4766925021435e-07	9.5
0.000208533485387457	-0.000629616122263356	1.3086778578589e-07	1.50987904465581e-07	11.5
0.000109083980282343	-0.000325587987684239	1.15647876947608e-07	1.33277833428896e-07	13.5
5.23312351126468e-05	-0.000151395277052557	1.08679967358499e-07	1.25091756888654e-07	15.5
0.000427862827575054	-0.00130836224295807	1.47273177776128e-07	1.71486916161168e-07	17.5
0.000398059317520646	-0.00121624162745366	1.44787045543196e-07	1.68773339705705e-07	19.5
0.000740509253627881	-0.0022781687031124	1.71132562713303e-07	2.01725278114775e-07	21.5
0.00103796805915217	-0.00320360969978088	1.91533657787361e-07	2.28038852880648e-07	23.5
0.000721563938314456	-0.00221605184794471	1.72603420753329e-07	2.04388857743653e-07	25.5
0.000857391232909459	-0.00264152899158151	1.80316967290557e-07	2.15074705436653e-07	27.5
0.000687115272924186	-0.00210623018526835	1.71991065153212e-07	2.0443703479879e-07	29.5
0.00108652521142767	-0.00336579040587082	1.90767889175139e-07	2.30926321202857e-07	31.5
0.000701225812625203	-0.00214658344080223	1.74484094235031e-07	2.08510777682402e-07	33.5
0.000589568095216447	-0.00179212907920253	1.70204859410861e-07	2.02719870307286e-07	35.5
0.000729545337893615	-0.0022380069740395	1.7567060801252e-07	2.11332566556475e-07	37.5
0.00118851149345825	-0.00370512334867495	1.92227916644717e-07	2.37488498066283e-07	39.5
0.00134387796702165	-0.00420356309372016	1.97827653768553e-07	2.47211895831947e-07	41.5
0.00163951955301196	-0.00515528611832378	2.07702627743019e-07	2.64357918973454e-07	43.5
0.00228220259951279	-0.00723172650319696	2.27825880507422e-07	2.99636036834145e-07	45.5
0.0020490375248047	-0.00647561815308759	2.21716879064999e-07	2.90308168572428e-07	47.5
0.00239307721316529	-0.00759528189099294	2.31987523719089e-07	3.1016352628419e-07	49.5
0.00208964986955423	-0.00660435458751116	2.24535165203903e-07	2.97612760275817e-07	51.5
0.0026597416517166	-0.00847311368450256	2.4000750101756e-07	3.28698025693968e-07	53.5
0.00186157365923724	-0.00584706401858147	2.20741836287991e-07	2.91715856830085e-07	55.5
0.00276336098074015	-0.00882544879223615	2.43300092220953e-07	3.39138982724384e-07	57.5
0.00372190288950679	-0.0120033311259076	2.66841559373715e-07	3.90596371048386e-07	59.5
0.00338398992494381	-0.0108785304753706	2.60200748344745e-07	3.77907726547541e-07	61.5
0.00364192029209943	-0.011740455451547	2.67029382679364e-07	3.94973108490649e-07	63.5
0.00296434123953966	-0.00946710056319022	2.53285272671902e-07	3.64630997585501e-07	65.5
0.00410337330882851	-0.0133044238677467	2.78625554612077e-07	4.26733514277388e-07	67.5
0.00413887790623191	-0.0134245289337699	2.80627953600678e-07	4.33432485918334e-07	69.5
0.0044571294421374	-0.014505703271008	2.88456823841004e-07	4.55022153737088e-07	71.5
0.00447730010728333	-0.0145745203210972	2.90231040253835e-07	4.61385840341752e-07	73.5
0.00411707790651832	-0.0133401162460265	2.84440302884976e-07	4.47409929939274e-07	75.5
0.00348514883854695	-0.0111648877490593	2.73327797974524e-07	4.18016323733381e-07	77.5
0.00355806224654966	-0.0114170091844557	2.75804645430112e-07	4.2608925643274e-07	79.5
0.00360619987177695	-0.0115842361258686	2.77815456359609e-07	4.32932061523383e-07	81.5
0.00332012692096327	-0.0105857750023189	2.73544880026186e-07	4.21043595123204e-07	83.5
0.00293775707231277	-0.009244724416034	2.6746148007132e-07	4.0305761356279e-07	85.5
0.0033942877728607	-0.010853621882745	2.76753110019596e-07	4.32881725892524e-07	87.5
0.00396295159496981	-0.012867459440037	2.88137609955971e-07	4.7027366799702e-07	89.5
0.00402975211205746	-0.0131051993977048	2.9055407703878e-07	4.78955933468731e-07	91.5
0.00391651421470761	-0.0127001627879503	2.89762901205788e-07	4.7688368268901e-07	93.5
0.00323331669196537	-0.0102435827726717	2.78861779130136e-07	4.3951968520425e-07	95.5
0.00362956219256694	-0.0116760767833292	2.8682235106022e-07	4.67995426686389e-07	97.5
0.00337079240260815	-0.0107354229890206	2.83419093398437e-07	4.55846510520975e-07	99.5
0.00317724348082447	-0.0100279906768029	2.81092713324701e-07	4.47296836073326e-07	101.5
0.00291346487216496	-0.00905842407691073	2.77518509083682e-07	4.33697284828822e-07	103.5
0.00265569509975383	-0.00810538161741295	2.73993888738759e-07	4.19859376617876e-07	105.5
0.00243823123033447	-0.00729646817901972	2.71102625277951e-07	4.08117436106488e-07	107.5
0.0018859281044313	-0.00522947905361696	2.62475113792356e-07	3.72837697095209e-07	109.5
0.00193833618933263	-0.00542685037228597	2.63942562037799e-07	3.7840476728005e-07	111.5
0.00331482191776081	-0.0106436934824557	2.87715598760497e-07	4.78108130067021e-07	113.5
0.0029523619885692	-0.00926105034275835	2.82651789139102e-07	4.55831902597385e-07	115.5
0.00251872356807288	-0.00759562689048318	2.76312262116084e-07	4.27384656581869e-07	117.5
0.00311620816164916	-0.00990578113213363	2.87041981440664e-07	4.74747676906088e-07	119.5
0.00367176388146005	-0.0120689222062071	2.97231121017623e-07	5.20526055407855e-07	121.5
0.00373423160664747	-0.0123138990786595	2.99393932014998e-07	5.2975406889473e-07	123.5
0.00415148179582108	-0.0139621122495001	3.07434427382353e-07	5.67000821261403e-07	125.5
0.00409006766756215	-0.0137176973419447	3.07693817105927e-07	5.67192842303415e-07	127.5
0.00441776125286925	-0.0150317270738641	3.1433653374659e-07	5.98811854739692e-07	129.5
0.00469971845777171	-0.0161712322827994	3.2031951087176e-07	6.27585962828075e-07	131.5
0.00479164095232369	-0.016545627779659	3.23254868965197e-07	6.41208074690729e-07	133.5
0.00521128092263116	-0.0182690855088949	3.31593734577211e-07	6.83123839948108e-07	135.5
0.00565561261775699	-0.0201094075785661	3.40446967300415e-07	7.28433314059202e-07	137.5
0.00551867325507453	-0.0195374753257971	3.39931658813889e-07	7.23647996228899e-07	139.5
0.00626299823655975	-0.0226739346167924	3.53742381238079e-07	7.97802370185819e-07	141.5
0.00600475821587605	-0.0215759577257585	3.51457875028912e-07	7.82411844545897e-07	143.5
0.00581755293150649	-0.02077266402471	3.5025214916032e-07	7.72812299998614e-07	145.5
0.00581400298073367	-0.0207572865384873	3.51975552687354e-07	7.80052964092143e-07	147.5
0.00642209826508357	-0.0234170138228253	3.63596591569824e-07	8.46388972609369e-07	149.5
0.00597967987744053	-0.021463027091728	3.58403171458129e-07	8.11414384959925e-07	151.5
0.00548668705247162	-0.0192640924326214	3.52266230823704e-07	7.69880953794755e-07	153.5
0.00533800984355176	-0.01859411315992	3.51546895689151e-07	7.61755971578227e-07	155.5
0.0047549007672617	-0.0159385338703077	3.43803629553885e-07	7.08010855768548e-07	157.5
0.00566298135397805	-0.0201194154106121	3.59843949441289e-07	8.09836209078652e-07	159.5
0.00666757481559831	-0.0247948438385502	3.77664779328108e-07	9.25326815831281e-07	161.5
0.0068183124583798	-0.0255043652367823	3.82111932362517e-07	9.50898904317411e-07	163.5
0.00680630548289204	-0.0254471976048367	3.8399574079053e-07	9.58857411153242e-07	165.5
0.00717792991859763	-0.0272376385260971	3.91992405576656e-07	1.01042773643978e-06	167.5
0.00715416055809498	-0.0271217505229111	3.93794741286348e-07	1.017607247832e-06	169.5
0.00738433415653214	-0.0282576378387739	3.99613087733424e-07	1.05469118565111e-06	171.5
0.00692743027411217	-0.0259742890252419	3.94639526773348e-07	1.00998212873772e-06	173.5
0.00705687392796443	-0.0266293818580415	3.98780239025839e-07	1.03534471124747e-06	175.5
0.0068898618524246	-0.0257728994222063	3.98310548991584e-07	1.02416316173298e-06	177.5
0.00720509367260503	-0.02741153516782	4.05351371008894e-07	1.07377436880276e-06	179.5
0.00698241905693384	-0.0262381098261541	4.04068206467128e-07	1.05480302503705e-06	181.5
0.00673193400774773	-0.0248994811205575	4.02303451147585e-07	1.03113874969744e-06	183.5
0.00638840367730824	-0.0230366527802814	3.99050465317338e-07	9.93712565243498e-07	185.5
0.00616358017025747	-0.0217993557480597	3.97541627801503e-07	9.71046360620341e-07	187.5
0.00586636356172853	-0.0201388235093232	3.94872295403132e-07	9.37087608110263e-07	189.5
0.00593991650605139	-0.0205562495580856	3.9779923507428e-07	9.55023692689921e-07	191.5
0.00581750668892691	-0.0198505332918748	3.97764068191761e-07	9.44528544995067e-07	193.5
0.00575459464619058	-0.0194818653572123	3.98607340106781e-07	9.4232374603656e-07	195.5
0.00600285600774553	-0.0209605260145592	4.04081471328549e-07	9.87514322558445e-07	197.5
0.00543224814435981	-0.0175056113965864	3.97432084705909e-07	9.0575645186325e-07	199.5
0.00534395459431073	-0.0169616617684058	3.97803387104711e-07	8.98000586823383e-07	201.5
0.00572834603008014	-0.0193718541652057	4.05066074461239e-07	9.67128014915366e-07	203.5
0.00556136327629271	-0.0183061654606972	4.04400133839499e-07	9.46252905909962e-07	205.5
0.00547334860671041	-0.0177339650125751	4.04849936180144e-07	9.37857321845753e-07	207.5
0.00551876593659835	-0.0180346456588147	4.07164793723421e-07	9.52285006826416e-07	209.5
0.00554789409483329	-0.0182311099301514	4.09259172614711e-07	9.64090271164721e-07	211.5
0.00563930717580236	-0.0188597553516739	4.12229509607388e-07	9.87508855939493e-07	213.5
0.00572304623471689	-0.0194470273859018	4.1510001065178e-07	1.01011160002141e-06	215.5
0.00573605629449867	-0.0195401243889769	4.17026561818665e-07	1.01970918889465e-06	217.5
0.00594818259181269	-0.0210897910296458	4.21602126874317e-07	1.06861366403651e-06	219.5
0.0059304205030023	-0.0209572609984295	4.23188377165213e-07	1.0727141562935e-06	221.5
0.00605520842289458	-0.0219088836954278	4.2660808554299e-07	1.10618652891234e-06	223.5
0.00579973266428302	-0.0199174285675726	4.25240967675882e-07	1.0599305777344e-06	225.5
0.00558601891647784	-0.0182136294283462	4.24384011640544e-07	1.02064116289546e-06	227.5
0.00579732554578725	-0.0199371789285743	4.28639015281971e-07	1.07453891085793e-06	229.5
0.0056305499855687	-0.0185449384990898	4.28448965124351e-07	1.04353002917238e-06	231.5
0.00567734815682099	-0.0189450981745664	4.30709145668916e-07	1.06133213248169e-06	233.5
0.00568982637459398	-0.019054430567654	4.32584096734233e-07	1.07126888289477e-06	235.5
0.00562589286888609	-0.0184800307254514	4.33642526736042e-07	1.06229683690739e-06	237.5
0.00566880852261317	-0.0188755878162545	4.35808365935288e-07	1.08003647447418e-06	239.5
0.00545897677269722	-0.0168900843498433	4.35463937841574e-07	1.03156545493187e-06	241.5
0.00551558259253085	-0.0174402157797865	4.37675267819642e-07	1.05310707925189e-06	243.5
0.00559201068306682	-0.0182040829554194	4.40063051790154e-07	1.08087187116478e-06	245.5
0.00574945662095998	-0.0198225210345436	4.43113396301315e-07	1.13296082910607e-06	247.5
0.0055784620723837	-0.0180122747539194	4.43522658472497e-07	1.08922877508698e-06	249.5
0.00558754232780884	-0.0181112838461804	4.45300749163856e-07	1.09859589196312e-06	251.5
0.00574100934079508	-0.0198361577659514	4.48052859837752e-07	1.1539730793138e-06	253.5
0.00592330631494472	-0.0219495473979904	4.50921271484005e-07	1.22108143659991e-06	255.5
