122405.56,36.40265837,120.68555211,16.78,0.02,0.02,0.06
122406.56,36.40266862,120.68548751,16.83,0.02,0.02,0.06
122407.56,36.40267892,120.68542422,16.9,0.02,0.02,0.06
122408.56,36.40268933,120.68536119,16.95,0.02,0.02,0.06
122409.56,36.40269989,120.68529776,16.95,0.02,0.02,0.06
122410.56,36.40271047,120.68523339,16.94,0.02,0.02,0.06
122411.56,36.40272051,120.6851682,16.92,0.02,0.02,0.06
122412.56,36.40272999,120.68510235,16.93,0.02,0.02,0.06
122413.56,36.40273963,120.68503597,16.93,0.02,0.02,0.06
122414.56,36.40274937,120.68497064,16.93,0.02,0.02,0.06
122415.56,36.40275895,120.68490838,16.94,0.02,0.02,0.06
122416.56,36.40276806,120.68485077,16.95,0.02,0.02,0.06
122417.56,36.40277684,120.68479575,16.95,0.02,0.02,0.06
122418.56,36.40278568,120.68474014,16.96,0.02,0.02,0.06
122419.56,36.40279464,120.68468277,16.95,0.02,0.02,0.06
122420.56,36.4028037,120.68462402,16.94,0.02,0.02,0.06
122421.56,36.40281247,120.68456621,16.93,0.02,0.02,0.06
122422.56,36.40282096,120.68450993,16.92,0.02,0.02,0.06
122423.56,36.40282922,120.68445509,16.91,0.02,0.02,0.06
122424.56,36.40283756,120.68440056,16.91,0.02,0.02,0.06
122425.56,36.40284595,120.68434482,16.92,0.02,0.02,0.06
122426.56,36.40285438,120.6842875,16.89,0.02,0.02,0.06
122427.56,36.40286305,120.68422919,16.82,0.02,0.02,0.06
122428.56,36.40287203,120.68417024,16.77,0.02,0.02,0.06
122429.56,36.40288132,120.68411053,16.71,0.02,0.02,0.06
122430.56,36.40289067,120.68405113,16.67,0.02,0.02,0.06
122431.56,36.40289943,120.68399517,16.64,0.02,0.02,0.06
122432.56,36.40290731,120.68394319,16.61,0.02,0.02,0.06
122433.56,36.40291467,120.68389367,16.6,0.02,0.02,0.06
122434.56,36.402922,120.68384419,16.6,0.02,0.02,0.06
122435.56,36.40292953,120.68379415,16.58,0.02,0.02,0.06
122436.56,36.40293722,120.68374346,16.56,0.02,0.02,0.06
122437.56,36.40294513,120.68369195,16.55,0.02,0.02,0.06
122438.56,36.40295323,120.68363958,16.53,0.02,0.02,0.06
122439.56,36.40296124,120.68358757,16.51,0.02,0.02,0.06
122440.56,36.40296917,120.68353634,16.5,0.02,0.02,0.06
122441.56,36.40297704,120.68348464,16.48,0.02,0.02,0.06
122442.56,36.40298474,120.68343223,16.46,0.02,0.02,0.06
122443.56,36.4029923,120.68337901,16.43,0.02,0.02,0.06
122444.56,36.40299997,120.68332511,16.41,0.02,0.02,0.06
122445.56,36.40300803,120.68327103,16.38,0.02,0.02,0.06
122446.56,36.40301609,120.68321786,16.36,0.02,0.02,0.06
122447.56,36.40302391,120.68316568,16.34,0.02,0.02,0.06
122448.56,36.40303145,120.68311443,16.31,0.02,0.02,0.06
122449.56,36.40303864,120.68306414,16.31,0.02,0.02,0.06
122450.56,36.40304565,120.68301478,16.26,0.02,0.02,0.06
122451.56,36.40305261,120.68296626,16.24,0.02,0.02,0.06
122452.56,36.40305979,120.68291884,16.23,0.02,0.02,0.06
122453.56,36.40306719,120.68287243,16.21,0.02,0.02,0.06
122454.56,36.40307457,120.68282691,16.2,0.02,0.02,0.06
122455.56,36.40308182,120.68278226,16.19,0.02,0.02,0.06
122456.56,36.40308911,120.68273706,16.16,0.02,0.02,0.06
122457.56,36.40309648,120.68269115,16.15,0.02,0.02,0.06
122458.56,36.4031037,120.6826459,16.11,0.02,0.02,0.06
122459.56,36.40311059,120.68260123,16.07,0.02,0.02,0.06
122460.56,36.40311744,120.68255724,16.04,0.02,0.02,0.06
122461.56,36.4031242,120.68251394,16.01,0.02,0.02,0.06
122462.56,36.40313079,120.68247142,16.01,0.02,0.02,0.06
122463.56,36.4031372,120.68242957,15.97,0.02,0.02,0.06
122464.56,36.40314352,120.68238853,15.95,0.02,0.02,0.06
122465.56,36.40314964,120.68234837,15.94,0.02,0.02,0.06
122466.56,36.40315046,120.68234312,15.94,0.02,0.02,0.06
